GICS.Sector,total_area,coastal_risk_reduction_service_adj_sum,nitrogen_retention_service_adj_sum,sediment_retention_service_adj_sum,endemic_biodiversity_adj_sum,redlist_species_adj_sum,species_richness_adj_sum,kba_within_1km_adj_sum
Industrials,101415.6025,35200.34579,0,0,8.29E-06,10.99674451,0.032017866,0
Industrials,5619.610291,0,2522.800379,0.181578502,4.07E-07,0.561961029,0.001588408,0
Industrials,134753.9689,0,50351289.07,266462447.3,5.56E-06,23.92506105,0.041192783,0.062440114
Industrials,5619.610291,0,0,0,4.40E-07,0.624401143,0.001683119,0
Industrials,56746.5008,0,31948712.95,12654858.38,3.60E-06,5.362449508,0.019261081,0
Industrials,96634.17073,0,17646236.87,17211916.63,8.81E-06,11.62352275,0.029763823,0
Industrials,110958.3954,0,54413874.31,16840834.1,1.02E-05,11.69819392,0.03336202,0
Industrials,25346.40286,0,10676502.16,1795317.366,2.32E-07,1.487152911,0.009249235,0
Industrials,5619.610292,0,17107.95522,1557.249379,0,0,0,0
Industrials,82309.94605,0,37250029.2,37031826.74,7.29E-06,7.946956325,0.029313371,0.124880229
Industrials,69260.81637,0,8628159.718,1316393.106,6.41E-07,5.999770541,0.026132828,0
Industrials,80934.12176,387.2538637,519862.2878,1081052.096,7.40E-06,8.062838302,0.024353195,0
Industrials,3311027.59,5140.117092,122656777.7,47431941.52,4.54E-05,199.3639871,0.679618473,1.060265404
Industrials,106663.107,0,1714323.782,5196346.962,8.83E-06,12.7868415,0.032469467,0
Industrials,257343.6323,9591.51826,14741057.94,10961425.15,2.63E-05,22.6876692,0.077521898,0.553995416
Industrials,21102.61686,0,8017829.317,57907910.56,7.61E-07,3.390930214,0.006383607,0
Industrials,45507.28021,0,5042932.655,674256.3134,6.21E-06,4.39156997,0.014396269,0.062440114
Industrials,226160.5768,0,25548515.58,75993122.25,3.35E-05,19.80624875,0.067804251,0
Industrials,80934.12175,0,561816.1056,80044.43725,6.52E-06,6.516474303,0.023834363,0
Industrials,56746.5008,0,7516172.389,4126217.438,4.35E-06,4.822535238,0.016149293,0.062440114
Industrials,5619.610292,0,0,0,4.30E-07,0.437080801,0.001654823,0
Industrials,31183.05555,0,22372563.11,235875.1676,5.73E-07,2.141310484,0.011472652,0
Industrials,5619.610294,0,0,0,5.29E-07,0.561961029,0.001679215,0
Industrials,5619.610292,0,42019755.3,2084724.064,8.43E-08,0.811721487,0.001628076,0
Industrials,29590.18885,0,7721501.323,366629.8321,2.68E-07,1.847799028,0.010084444,0
Industrials,9863.396279,27.01388809,0,0,2.13E-06,1.158373034,0.001207497,0.062440114
Industrials,9863.396281,0,8247273.501,293542.1964,2.78E-07,0.407799295,0.003367388,0
Industrials,9863.396281,0,18874349.83,15629713.2,3.93E-07,1.691052558,0.002993347,0
Industrials,5619.610293,0,226163.8544,1848361.007,2.31E-07,0.874161601,0.001699499,0
Industrials,5619.610291,0,520594.2036,11748121.5,2.26E-07,0.999041829,0.001709096,0
Industrials,5619.610294,0,505101.188,3356328.732,2.36E-07,0.99904183,0.001706532,0
Industrials,15483.00657,4092.65388,3241663.206,698810.5283,4.67E-07,1.204233845,0.006101428,0
Industrials,39453.58513,0,5536841.956,719011.9651,8.57E-07,3.004879695,0.015225823,0
Industrials,45073.19542,7835.679022,7703527.279,2751882.444,6.58E-07,3.598706965,0.017666207,0
Industrials,5619.61029,0,9525.976041,1754.026594,4.51E-07,0.874161601,0.002458507,0
Industrials,7958448.096,25634.50602,1996043108,334041196.7,5.07E-05,1031.317665,2.109879293,7.405356823
Industrials,139172.7599,0,30881417.06,457605.2127,1.40E-06,8.819700727,0.04239057,0
Industrials,5619.610292,0,21311036.81,215277.2955,9.80E-08,0.811721487,0.001880835,0
Industrials,5619.610292,0,621072.8982,265010.4563,9.96E-08,0.811721487,0.001908699,0
Industrials,5619.610292,0,1418581.079,177107.8097,9.75E-08,0.811721487,0.001909742,0
Industrials,5619.610292,0,7518015.053,17640.31769,9.29E-08,0.874161601,0.001850884,0
Industrials,29590.18885,575.0678434,24218379.36,14890.72558,2.67E-07,2.222439714,0.010985026,0.062440114
Industrials,25346.40286,0,24750166.79,15438783.1,3.18E-07,2.128133358,0.009652847,0
Industrials,14107.18227,0,48651.12213,6905.788427,8.43E-08,1.441292101,0.004599318,0
Industrials,25346.40286,0,10640765.81,1194963.077,1.88E-07,1.581459266,0.006975962,0
Industrials,5619.610292,0,112692.6833,71056.97502,3.52E-08,0.4370808,0.002197018,0
Industrials,331561.897,0,57449254.63,889462.3307,2.33E-06,31.60557478,0.088448144,0.062440114
Industrials,5619.610292,0,1077154.538,211345.1449,3.63E-08,0.4370808,0.002109064,0
Industrials,38077.76082,0,15393596.81,450698.7199,2.18E-07,3.275096559,0.013173152,0
Industrials,342410.0837,130.8975746,275009697.8,6777649.863,4.62E-06,21.1052229,0.103570832,0
Industrials,39453.58513,0,48298228.85,22700590.73,3.64E-07,1.503732215,0.010172089,0.047153178
Industrials,100877.9567,0,82710093.37,623044.9368,5.19E-07,5.619617865,0.032059296,0.221598166
Industrials,9863.396282,0,12981321.11,213959.3119,4.82E-08,0.664557037,0.003233433,0
Industrials,15483.00657,0,54999.70183,4243.579412,2.98E-07,0.718707499,0.00361783,0
Industrials,5619.610293,0,11478910.7,97797.20377,4.88E-08,0.686841258,0.001792619,0
Industrials,49534.02381,0,1878714.801,281813.9699,1.81E-07,2.181402068,0.013671407,0
Industrials,5619.610292,0,10383929.88,65827.49056,2.41E-08,0.249760457,0.001702438,0
Industrials,5619.610292,0,10849077.77,0,2.88E-08,0.249760457,0.001690936,0
Industrials,25563.44525,0,54841672.82,171418.619,1.10E-07,1.136153122,0.007716631,0
Industrials,11239.22058,0,1893071.813,547164.4236,1.25E-07,0.624401144,0.003401781,0
Industrials,5619.610292,0,824454.7118,30608.27089,4.52E-08,0.124880229,0.001267014,0
Industrials,14107.18227,2849.165925,370649.5765,18842.71526,3.19E-08,0.463242124,0.003552403,0
Industrials,9863.396282,-1.44E-13,0,0,2.17E-08,0.54796646,0.002400915,0
Industrials,5619.610292,0,0,0,1.11E-08,0.312200572,0.001416602,0
Information Technology,29590.18885,0,891304.2846,4959535.863,3.12E-06,4.065069271,0.010096123,0
Information Technology,344509.7565,65485.18968,180802560.9,60098996.25,4.05E-05,29.73263056,0.122731683,0.093983263
Information Technology,530538.4616,4033.42295,148233857.3,36751793.39,0.000223482,45.33163174,0.184523715,0.251052825
Information Technology,334328.5885,57233.89882,108419122.6,5983250.322,8.44E-06,27.31845417,0.117686575,0.313492939
Information Technology,456700.5037,25708.69758,416307215.4,158069936,1.97E-05,38.66684333,0.144223934,0.298206003
Information Technology,1791582.584,321900.8451,715808393.9,247084476.5,0.000345133,173.7161916,0.663370218,0.92414811
Information Technology,773841.2548,95020.63264,405585728,234892239.4,9.69E-05,87.30329681,0.296073421,0.549258828
Information Technology,631261.711,61012.88018,361796762.4,165206932.9,5.27E-05,65.06120079,0.241043494,0.313492939
Information Technology,197500.5518,15867.53849,126233274.6,99854446.67,1.51E-05,27.87805194,0.085859721,0.031220057
Information Technology,474967.175,99748.81477,200240226.7,26960947.83,2.99E-05,50.03705476,0.197848621,0.234786627
Information Technology,225699.3326,2873.06762,122760914.8,31107421.25,2.84E-05,31.1822405,0.096848195,0.172033406
Information Technology,1412891.127,160549.6266,580276763.4,216947995.5,0.000419396,157.1665,0.5486638,0.72064605
Information Technology,1295115.294,84180.84678,390698584.6,168556213.7,0.000106326,127.4516664,0.472902302,1.311318229
Information Technology,53560.7674,6.782375478,35535428.47,1795133.507,1.83E-06,6.236700179,0.019343771,0.047153178
Information Technology,1034350.057,21156.26094,98898166.03,228564135.9,3.35E-05,58.3021072,0.277356348,1.439182289
Information Technology,66232.17144,0,13159458.23,3309666.099,0.000225164,5.38657073,0.026421786,0
Information Technology,566425.3709,22049.62546,136553055.4,355550742.3,8.03E-05,56.25516007,0.172117916,1.105256157
Information Technology,556043.9207,10241.38964,296936277.7,35466426.29,3.54E-05,51.89738917,0.203921881,0.109593292
Information Technology,152311.0433,18471.89818,86496099.87,24221336.16,3.03E-05,22.32409444,0.068267845,0
Information Technology,1128438.677,103726.0564,331449109.3,45814052.1,0.000123987,103.8239069,0.43429229,0.39121999
Information Technology,211724.0472,109296.5175,41449226.8,19156581.89,2.56E-05,21.9058637,0.079368477,0.203899647
Information Technology,162926.2961,459.3743512,61599547.58,13903649.23,5.89E-06,14.72227841,0.061175714,0.047153178
Information Technology,81891.44502,34338.7358,60836666.2,3312925.239,3.00E-06,11.30620222,0.034392231,0.023576589
Information Technology,203437.9338,8528.747051,197602127.5,11327014.86,1.71E-05,14.30922556,0.069877754,0.047153178
Information Technology,49433.29449,3092.837706,1648606.13,955786.5722,1.25E-05,7.411873991,0.022192656,0
Information Technology,49316.98141,0,41297355.74,4985809.132,1.27E-05,6.262861503,0.021849958,0
Information Technology,98750.2759,17913.08771,66953970.52,4177278.071,1.13E-05,8.693077966,0.035273466,0.203899647
Information Technology,117419.0159,22501.51663,6969618.724,1397182.209,1.33E-05,9.399276191,0.045862811,0
Information Technology,149543.8109,16000.13306,72983344.91,15596730.87,2.55E-05,12.42678985,0.05081436,0
Information Technology,142563.9601,105224.3628,53342933.74,4801176.363,1.31E-05,15.42123088,0.053257791,0
Information Technology,561995.4595,1413.505373,68854854.34,14244730.66,3.18E-05,45.15082646,0.223681242,0.062440114
Information Technology,67768.67898,2219.418498,30025615.72,8723793.635,1.74E-05,10.28785518,0.025040711,0.221598166
Information Technology,1560660.454,121786.495,598118636.5,35526625.83,0.000223837,111.1987196,0.549335854,0.421380903
Information Technology,337304.104,24760.08736,233692159.1,174998815.8,2.07E-05,29.58028684,0.126187026,0.047153178
Information Technology,663945.0848,137612.4723,267625409.4,172369705,2.14E-05,47.76362885,0.239199292,1.169858696
Information Technology,925983.2578,23154.85636,342259690.2,196591922.9,6.77E-05,87.12222833,0.343272123,0.328779876
Information Technology,285011.6071,21775.35093,67910334.89,11284569.87,0.000107855,24.25888856,0.103819316,0.094306355
Information Technology,219520.5651,14094.91883,24934203.23,3927877.963,2.33E-05,23.33036704,0.089346001,0.078373235
Information Technology,599333.6606,56155.73011,224642837.6,21048024.97,0.000694503,52.86464792,0.235853843,0.15674647
Information Technology,525022.397,1513.270207,826992882,21939146.36,3.26E-05,57.64544629,0.202136312,0.094306355
Information Technology,102877.7488,17196.2429,26531980.99,6886738.158,2.74E-06,9.929713499,0.030609456,0.203899647
Information Technology,88770.56653,0,113037412.2,6280308.917,2.32E-06,9.658204267,0.031020915,0
Information Technology,272240.3223,10096.32494,57929856.74,6956369.609,3.12E-05,25.51114907,0.102679007,0.047153178
Information Technology,18350.96826,10950.81555,212003.7669,22464.24905,8.42E-06,1.711508965,0.00653276,0
Information Technology,80399.30764,23275.24614,4256201.219,1354953.922,1.16E-05,5.301390831,0.026488604,0.062440114
Information Technology,31082.32623,0,18668502.63,1598322.684,1.29E-06,3.675363123,0.012090529,0
Information Technology,485798.6216,117127.0238,150197095.7,33178315.23,4.84E-05,38.83847978,0.16644751,0.140813349
Information Technology,1162905.961,50956.88327,252624863.7,1997496626,0.000208698,129.4984925,0.385292068,1.214173309
Information Technology,369654.7007,130040.4591,110470257.7,9768604.991,4.44E-05,27.55486624,0.134152629,0.047153178
Information Technology,74663.38427,10054.16402,78166681.35,13408342.82,3.23E-06,8.639573688,0.028913126,0.109593292
Information Technology,225598.6033,3416.319232,78851200.83,7344568.332,5.84E-06,18.95727626,0.07401442,0.109593292
Information Technology,145532.6511,2118.199229,117875444.4,85935731.25,1.33E-05,20.21236912,0.070252705,0
Information Technology,392896.5741,70825.05852,223797688.3,21674435.16,3.64E-05,33.121989,0.150564791,0.062440114
Information Technology,45073.19542,0,22575186.33,5080736.903,3.96E-06,6.449424925,0.016634661,0
Information Technology,5619.610292,0,1800716.327,223609.398,6.18E-07,1.311242401,0.00280752,0
Information Technology,104253.5731,3828.923425,37312752.87,1011239.127,1.15E-06,7.672822809,0.0324258,0.047153178
Information Technology,216921.1483,0,76725487.43,21679862.13,8.96E-06,15.64118539,0.077140729,0.047153178
Information Technology,181784.9191,128.6317274,232355566.6,12705765.54,1.28E-05,14.52660071,0.058042698,0.297559819
Information Technology,2735104.094,234682.8548,1033852443,192669803.1,0.000132502,216.0775833,1.066891628,0.792355102
Information Technology,46445.42496,610.7483564,22034524.22,80417773.42,1.43E-06,5.922426579,0.013812495,0.109593292
Information Technology,287557.789,9037.767045,34361298.63,18787306.28,2.12E-05,23.26879546,0.107302039,0.047153178
Information Technology,146575.1199,30983.69565,81460015.82,51142206.01,3.01E-05,21.39776718,0.062566119,0.148456818
Information Technology,494282.1855,14580.79035,130512135.7,12381241.32,0.000144755,38.57861246,0.187105876,0.062440114
Information Technology,35209.79914,0,1826841.328,7253005.584,4.48E-05,8.104734139,0.017207312,0
Information Technology,307385.3108,824.2308226,42073404.41,4874727.909,2.54E-05,21.15708425,0.117062318,0.047153178
Information Technology,25346.40286,438.9364979,10290532.52,254185.2423,0.000110445,2.781816008,0.008083763,0.062440114
Information Technology,25346.40286,0,4649443.559,1290385.989,1.96E-05,5.868299856,0.013497601,0
Information Technology,105846.4398,30336.58763,11449752.3,1137304.267,1.53E-05,14.02491766,0.043029571,0.109593292
Information Technology,284130.6701,0,281098098.4,184684563.2,3.01E-05,45.96654353,0.110609305,0.284038281
Information Technology,140347.1256,17348.73796,85317645.05,331206832.4,2.22E-05,14.27723827,0.051043413,0.062440114
Information Technology,186579.1029,6733.610072,75967422.32,10241593.16,0.000131363,18.16692887,0.070081876,0.031220057
Information Technology,2823873.666,0,220779654.4,285961699.1,5.77E-05,211.2230128,1.097384049,0
Information Technology,105745.7105,29176.19559,52953577.4,18806473.89,3.79E-06,10.3706714,0.038569148,0.172033406
Information Technology,15483.00658,0,24514965.56,10849799.44,8.30E-07,1.739498103,0.006829509,0
Information Technology,45073.19542,69608.23948,2733252.83,4004682.061,4.60E-07,2.710550795,0.013143518,0
Information Technology,70535.91136,1557.224299,10868505.44,3480692.344,1.10E-06,7.397657949,0.023320573,0.109593292
Information Technology,7704265.698,61937.92466,6932799475,19468464343,0.000177865,1182.51016,2.601711176,6.42403254
Information Technology,14107.18227,17625.9241,252633.8531,316788.2504,7.17E-05,2.151174501,0.005085981,0
Information Technology,777948.1641,32260.21399,72843722.28,18820417.7,0.000123773,46.78920152,0.22185148,0.15674647
Information Technology,14107.18227,7082.289933,18197027.42,1330836.609,4.81E-05,2.349904677,0.003903559,0.047153178
Information Technology,21102.61687,1915.789048,18459286.89,2295764.657,4.90E-05,4.466406728,0.010329925,0
Information Technology,16858.83088,346.0874438,381258.1754,14617733.17,6.58E-05,2.997125489,0.006194547,0.062440114
Information Technology,268237.9218,34131.02016,182068233.9,32521204.26,7.46E-06,29.09278531,0.099621731,0.124880229
Information Technology,199677.4595,454.8481167,89163782.48,24194705.46,7.02E-06,16.24787819,0.076192179,0.047153178
Information Technology,25346.40286,0,7842191.401,36212874.81,1.56E-05,6.349949099,0.021584988,0
Information Technology,2053441.194,0,7624109.839,4260495.503,0.000137783,108.1147093,0.931127389,0
Information Technology,19726.79256,0,10611977.65,568019.1051,2.44E-07,2.037704106,0.004749794,0
Information Technology,212408.8175,15303.00367,96856526.52,4915324.425,1.22E-05,20.04690501,0.085714892,0.15674647
Information Technology,9863.396284,30625.61863,0,0,6.42E-07,1.661771053,0.002703365,0
Information Technology,15483.00658,53.8006038,1046566.843,276163.2247,9.37E-07,2.247844117,0.007250037,0.047153178
Information Technology,14107.18227,0,1468752.585,21897.80079,1.15E-05,2.019832434,0.006206903,0.094306355
Information Technology,28214.36454,0,40580264.56,428460.9312,3.12E-07,2.772990909,0.008875035,0.047153178
Information Technology,127383.1415,33318.21672,7121579.998,6993414.65,1.95E-05,12.00513716,0.047343884,0
Information Technology,582686.2942,55764.13112,131371562.1,34974252.44,4.87E-05,55.60194019,0.186679807,0.062440114
Information Technology,9863.396282,32117.99501,20852372.71,664296.1307,8.20E-06,1.123922058,0.004312693,0
Information Technology,1288722.808,39434.50907,314519684.3,337833382,0.000120075,108.3475983,0.408190164,2.063864183
Information Technology,43697.37112,111352.7097,21335235.34,15080176.11,7.41E-05,8.70890035,0.017592674,0.187320343
Information Technology,80717.07935,17508.83836,34047972.29,680107.4892,1.02E-05,5.301173143,0.028009931,0
Information Technology,227545.6875,0,199195240.3,28518757.37,8.49E-05,44.01089429,0.099971568,0.421380903
Information Technology,91855.57062,-4.30E-13,51459916.17,9862114.852,3.50E-06,8.210973574,0.030007224,0
Information Technology,15483.00657,0,27015643.09,482401.1468,2.85E-07,2.185404003,0.004724151,0
Information Technology,15483.00658,0,4348401.607,324831.0566,2.22E-07,1.424712796,0.004691225,0
Information Technology,478388.6587,64.28323051,140599849.5,51199170.35,2.81E-05,46.80393085,0.169272253,0
Information Technology,455018.4834,23832.80147,226087525.4,66350832.67,2.26E-05,42.7004771,0.178878265,0.15674647
Information Technology,5619.610291,0,389334.3435,178716.0328,2.49E-07,1.561002858,0.003489203,0
Information Technology,5619.610294,0,1302822.727,832940.1363,2.45E-07,1.561002859,0.003479787,0
Information Technology,9863.396281,0,7747724.845,41113060.11,4.38E-07,2.7398323,0.006154234,0
Information Technology,215429.0109,6768.507374,100099692.2,27075732.16,1.31E-05,18.04786352,0.082869285,0
Information Technology,5619.610293,0,23061729.74,2631616.795,2.38E-07,1.498562745,0.003528435,0
Information Technology,5619.610293,0,19175808.69,610971.1492,2.50E-07,1.561002859,0.00352857,0
Information Technology,15483.00657,0,20211093.19,139361113.6,4.25E-07,3.142462125,0.007537943,0
Information Technology,222424.4455,0,107726273.8,213009026.9,1.00E-05,19.93038924,0.084478697,0.047153178
Information Technology,105287.2827,0,28241673.7,477936.2367,1.99E-06,8.22467839,0.044965437,0
Information Technology,382816.1354,1035.745276,223374684.2,25715209.01,1.65E-05,33.99597745,0.154832517,0
Information Technology,5619.610294,0,11548302.15,2984838.774,2.33E-07,1.56100286,0.003513641,0
Information Technology,5619.610291,0,67977.70174,250284.3768,7.47E-07,0.999041829,0.002323806,0
Information Technology,5619.610291,0,11611069.94,2270842.808,2.30E-07,1.43612263,0.003464065,0
